1	exon	11869	12227	+
1	exon	11872	12227	+
1	exon	11874	12227	+
1	exon	12010	12057	+
1	exon	12179	12227	+
1	exon	12595	12721	+
1	exon	12613	12697	+
1	exon	12613	12721	+
1	exon	12613	12721	+
1	exon	12975	13052	+
1	exon	13221	13374	+
1	exon	13221	14409	+
1	exon	13225	14412	+
1	exon	13403	13655	+
1	exon	13453	13670	+
1	exon	13661	14409	+
1	exon	14363	14829	-
1	exon	14363	14829	-
1	exon	14363	14829	-
1	exon	14404	14501	-
1	exon	14411	14502	-
1	exon	14970	15038	-
1	exon	14970	15038	-
1	exon	14970	15038	-
1	exon	15000	15038	-
1	exon	15005	15038	-
1	exon	15796	15901	-
1	exon	15796	15901	-
1	exon	15796	15947	-
1	exon	15796	15947	-
1	exon	15904	15947	-
1	exon	15904	15947	-
1	exon	16607	16745	-
1	exon	16607	16765	-
1	exon	16607	16765	-
1	exon	16607	16765	-
1	exon	16748	16765	-
1	exon	16854	17055	-
1	exon	16854	17055	-
1	exon	16858	17055	-
1	exon	16858	17055	-
1	exon	16858	17055	-
1	exon	17233	17364	-
1	exon	17233	17364	-
1	exon	17233	17364	-
1	exon	17233	17368	-
1	exon	17233	17368	-
1	exon	17498	17504	-
1	exon	17602	17742	-
1	exon	17602	17742	-
1	exon	17606	17742	-
1	exon	17606	17742	-
1	exon	17606	17742	-
1	exon	17915	18061	-
1	exon	17915	18061	-
1	exon	17915	18061	-
1	exon	17915	18061	-
1	exon	17915	18061	-
1	exon	18268	18366	-
1	exon	18268	18366	-
1	exon	18268	18369	-
1	exon	18268	18379	-
1	exon	24734	24886	-
1	exon	24737	24891	-
1	exon	24738	24891	-
1	exon	24738	24891	-
1	exon	24738	24891	-
1	exon	29321	29370	-
1	exon	29321	29370	-
1	exon	29534	29570	-
1	exon	29534	29806	-
1	exon	29554	30039	+
1	exon	30267	30667	+
1	exon	30366	30503	+
1	exon	30564	30667	+
1	exon	30976	31097	+
1	exon	30976	31109	+
1	exon	34554	35174	-
1	exon	35245	35481	-
1	exon	35277	35481	-
1	exon	35721	36073	-
1	exon	35721	36081	-
1	exon	52473	53312	+
1	exon	53049	53067	+
1	exon	54830	54936	+
1	exon	62948	63887	+
1	exon	69091	70008	+
1	exon	89295	91629	-
1	exon	89551	90050	-
1	exon	90287	91105	-
1	exon	92091	92240	-
1	exon	92230	92240	-
1	exon	110953	111357	-
1	exon	112700	112804	-
1	exon	112700	112804	-
1	exon	112700	112804	-
1	exon	120721	120932	-
1	exon	120775	120932	-
1	exon	129055	129173	-
1	exon	129055	129217	-
1	exon	129081	129223	-
1	exon	131025	134836	+
1	exon	133374	133566	-
1	exon	134901	135802	-
1	exon	135141	135895	-
1	exon	137621	139379	-
1	exon	137682	137965	-
1	exon	139790	139847	-
1	exon	140075	140339	-
1	exon	141474	143011	-
1	exon	142808	143011	-
1	exon	146386	146509	-
1	exon	146386	146509	-
1	exon	146386	149707	-
1	exon	146642	146831	-
1	exon	155767	155831	-
1	exon	157784	157887	-
1	exon	160446	160690	+
1	exon	161314	161525	+
1	exon	164263	164791	-
1	exon	165884	165942	-
1	exon	165889	165942	-
1	exon	168100	168165	-
1	exon	168100	168165	-
1	exon	168610	168767	-
1	exon	169049	169264	-
1	exon	172557	172688	-
1	exon	173753	173862	-
1	exon	227615	228776	-
1	exon	227895	228776	-
1	exon	228292	228654	-
1	exon	228319	228775	-
1	exon	234355	234484	-
1	exon	236112	237955	-
1	exon	237054	237955	-
1	exon	238418	238558	-
1	exon	238418	238567	-
1	exon	257268	257672	-
1	exon	259017	259121	-
1	exon	259017	259121	-
1	exon	267096	267253	-
1	exon	317720	317781	+
1	exon	317730	317781	+
1	exon	319968	320353	+
1	exon	320162	320653	+
1	exon	320162	320653	+
1	exon	320335	320653	+
1	exon	320881	320938	+
1	exon	320881	320938	+
1	exon	320881	320938	+
1	exon	321032	321056	+
1	exon	321032	321264	+
1	exon	321032	321290	+
1	exon	322038	322097	+
1	exon	322038	322203	+
1	exon	322038	322228	+
1	exon	322078	322228	+
1	exon	322672	323073	+
1	exon	323861	324060	+
1	exon	324288	324345	+
1	exon	324288	324345	+
1	exon	324288	324345	+
1	exon	324439	324461	+
1	exon	324439	324873	+
1	exon	324751	324955	+
1	exon	324756	326514	+
1	exon	326096	326569	+
1	exon	327348	328112	+
1	exon	327552	328453	+
1	exon	329431	329620	-
1	exon	329784	329976	+
1	exon	329950	332236	-
1	exon	334126	334305	+
1	exon	334129	334271	+
1	exon	334129	334297	+
1	exon	334129	334297	+
1	exon	334129	334505	+
1	exon	342392	342806	+
1	exon	367640	368634	+
1	exon	379105	379467	-
1	exon	439365	439568	+
1	exon	439467	439568	+
1	exon	446014	446155	+
1	exon	446014	446193	+
1	exon	450820	450852	-
1	exon	450854	450910	-
1	exon	450887	451086	+
1	exon	453217	453318	+
1	exon	453633	454166	-
1	exon	453645	453722	+
1	exon	453645	453942	+
1	exon	453645	453948	+
1	exon	453827	454166	-
1	exon	459656	459992	+
1	exon	460380	460465	-
1	exon	460408	460480	-
1	exon	461154	461288	+
1	exon	461751	461954	+
1	exon	470971	471355	+
1	exon	521369	521738	-
1	exon	522201	522335	-
1	exon	523009	523081	+
1	exon	523048	523109	+
1	exon	523497	523833	-
1	exon	529615	529954	+
1	exon	529615	530148	+
1	exon	529833	530136	-
1	exon	529839	530136	-
1	exon	530463	530597	-
1	exon	532679	532878	-
1	exon	536816	536957	-
1	exon	543335	543436	-
1	exon	562757	563203	-
1	exon	563341	563603	-
1	exon	564299	564390	-
1	exon	564442	564813	+
1	exon	565020	566063	+
1	exon	566454	567996	+
1	exon	568137	568818	+
1	exon	568915	569121	+
1	exon	569076	569756	+
1	exon	569756	570302	+
1	exon	610222	610645	+
1	exon	621059	622053	-
1	exon	637316	637720	-
1	exon	639065	639169	-
1	exon	639065	639169	-
1	exon	646722	647302	-
1	exon	647091	647302	-
1	exon	655412	655530	-
1	exon	655412	655574	-
1	exon	655412	655580	-
1	exon	655412	655580	-
1	exon	655438	655580	-
1	exon	657472	659740	+
1	exon	659738	659930	-
1	exon	660098	660283	+
1	exon	661611	662372	-
1	exon	663054	663527	-
1	exon	677193	678730	-
1	exon	682075	685396	-
1	exon	693613	693716	-
1	exon	694412	694503	-
1	exon	696291	696534	+
1	exon	697158	697369	+
1	exon	700103	700305	-
1	exon	700237	700627	-
1	exon	701709	701767	-
1	exon	703928	703993	-
1	exon	704877	705092	-
1	exon	708356	708487	-
1	exon	709551	709660	-
1	exon	713664	714006	-
1	exon	714150	714472	+
1	exon	714162	714472	+
1	exon	714310	714472	+
1	exon	714317	714472	+
1	exon	714436	714472	+
1	exon	717317	717423	+
1	exon	717317	717516	+
1	exon	717317	717516	+
1	exon	717317	717571	+
1	exon	718491	718743	+
1	exon	718491	718743	+
1	exon	719750	719809	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	719873	+
1	exon	719750	720035	+
1	exon	719750	720070	+
1	exon	719750	720139	+
1	exon	719750	720357	+
1	exon	719776	719873	+
1	exon	721180	723052	+
1	exon	721320	722513	+
1	exon	721773	722246	+
1	exon	728262	728421	+
1	exon	728262	728421	+
1	exon	730850	730893	+
1	exon	730850	730962	+
1	exon	730850	730962	+
1	exon	736259	736543	-
1	exon	736259	736543	-
1	exon	736987	737256	+
1	exon	738532	738618	-
1	exon	738788	738812	-
1	exon	738947	739047	+
1	exon	738947	739047	+
1	exon	739121	739137	-
1	exon	739299	739602	+
1	exon	739299	739602	+
1	exon	739299	739602	+
1	exon	739299	739602	+
1	exon	739299	739602	+
1	exon	739302	739602	+
1	exon	739331	739602	+
1	exon	739331	739602	+
1	exon	740156	740212	+
1	exon	740156	740255	+
1	exon	740156	740346	+
1	exon	740156	740346	+
1	exon	740156	740346	+
1	exon	740156	740507	+
1	exon	740156	740507	+
1	exon	740156	740650	+
1	exon	740179	740346	+
1	exon	740312	740346	+
1	exon	741179	741271	-
1	exon	741179	741271	-
1	exon	741766	741839	+
1	exon	742597	742694	+
1	exon	742597	742701	+
1	exon	742597	742703	+
1	exon	742597	742703	+
1	exon	742597	742845	+
1	exon	743954	744003	-
1	exon	743954	744003	-
1	exon	745002	745440	+
1	exon	745038	745109	+
1	exon	745447	745541	-
1	exon	745447	745541	-
1	exon	745489	745550	-
1	exon	752751	753582	+
1	exon	752753	753092	-
1	exon	754103	755214	+
1	exon	761586	762902	-
1	exon	761589	762886	-
1	exon	762988	763155	+
1	exon	763041	763155	+
1	exon	763047	763155	+
1	exon	763049	763155	+
1	exon	763053	763155	+
1	exon	763079	763155	+
1	exon	763079	763155	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764383	764484	+
1	exon	764443	764484	+
1	exon	764443	764484	+
1	exon	766985	767057	+
1	exon	776580	776753	+
1	exon	776580	777118	+
1	exon	776580	777400	+
1	exon	783034	783186	+
1	exon	783034	783186	+
1	exon	783034	783186	+
1	exon	783034	783186	+
1	exon	783034	783186	+
1	exon	783034	783186	+
1	exon	784864	784982	+
1	exon	784864	784982	+
1	exon	784864	784982	+
1	exon	785558	785731	+
1	exon	785561	785731	+
1	exon	786728	787490	+
1	exon	787307	787367	+
1	exon	787307	787378	+
1	exon	787307	787490	+
1	exon	787307	787490	+
1	exon	787307	787490	+
1	exon	787307	787490	+
1	exon	788051	788132	+
1	exon	788051	788146	+
1	exon	788051	788146	+
1	exon	788051	788146	+
1	exon	788051	788146	+
1	exon	788771	789006	+
1	exon	788771	794826	+
1	exon	803451	804055	-
1	exon	803620	803910	-
1	exon	803783	804055	-
1	exon	804007	804055	-
1	exon	804908	804955	-
1	exon	805466	805581	-
1	exon	808672	809729	+
1	exon	809492	810535	-
1	exon	810420	810535	-
1	exon	812126	812182	-
1	exon	812126	812283	-
1	exon	818043	818058	+
1	exon	819496	819513	+
1	exon	819961	819983	+
1	exon	840214	840337	+
1	exon	846815	846853	+
1	exon	847325	850328	+
1	exon	849551	849824	+
1	exon	850183	850351	+
1	exon	851130	851356	+
1	exon	852245	856396	-
1	exon	852250	853100	-
1	exon	852750	852866	-
1	exon	853402	853490	-
1	exon	853402	853914	-
1	exon	854205	854295	-
1	exon	854715	855072	-
1	exon	860260	860328	+
1	exon	860530	860569	+
1	exon	861118	861180	+
1	exon	861264	861406	-
1	exon	861302	861393	+
1	exon	861302	861393	+
1	exon	861302	861393	+
1	exon	863255	863261	-
1	exon	865535	865716	+
1	exon	865535	865716	+
1	exon	865535	865716	+
1	exon	865556	865660	-
1	exon	865666	865719	-
1	exon	865692	865716	+
1	exon	865990	865996	-
1	exon	866419	866469	+
1	exon	866419	866469	+
1	exon	866419	866469	+
1	exon	866419	866469	+
1	exon	866426	866445	-
1	exon	871152	871173	+
1	exon	871152	871276	+
1	exon	871152	871276	+
1	exon	871152	871276	+
1	exon	874420	874509	+
1	exon	874420	874509	+
1	exon	874420	874509	+
1	exon	874655	874671	+
1	exon	874655	874792	+
1	exon	874655	874840	+
1	exon	874655	874840	+
1	exon	875726	875842	+
1	exon	876456	876686	+
1	exon	876524	876686	+
1	exon	876524	876686	+
1	exon	876524	876686	+
1	exon	876524	876686	+
1	exon	877483	877631	+
1	exon	877516	877553	+
1	exon	877516	877631	+
1	exon	877516	877631	+
1	exon	877516	877631	+
1	exon	877516	877631	+
1	exon	877546	877868	+
1	exon	877790	877868	+
1	exon	877790	877868	+
1	exon	877790	877868	+
1	exon	877790	877868	+
1	exon	877790	878182	+
1	exon	877939	878272	+
1	exon	877939	878374	+
1	exon	877939	878438	+
1	exon	877939	878438	+
1	exon	877939	878438	+
1	exon	878633	878757	+
1	exon	878633	878757	+
1	exon	878633	878757	+
1	exon	879078	879188	+
1	exon	879078	879188	+
1	exon	879078	879639	+
1	exon	879288	879955	+
1	exon	879288	879955	+
1	exon	879584	880180	-
1	exon	879584	880180	-
1	exon	879585	880180	-
1	exon	880422	880526	-
1	exon	880422	880526	-
1	exon	880437	880526	-
1	exon	880699	880802	-
1	exon	880898	880942	-
1	exon	880898	881033	-
1	exon	880898	881033	-
1	exon	880898	881033	-
1	exon	881553	881666	-
1	exon	881553	881666	-
1	exon	881553	881666	-
1	exon	881782	881925	-
1	exon	881782	881925	-
1	exon	881782	882440	-
1	exon	883511	883612	-
1	exon	883511	883612	-
1	exon	883870	883983	-
1	exon	883870	883983	-
1	exon	886507	886618	-
1	exon	886507	886618	-
1	exon	887380	887519	-
1	exon	887380	887519	-
1	exon	887792	887980	-
1	exon	887792	887980	-
1	exon	888555	888668	-
1	exon	888555	888668	-
1	exon	889162	889272	-
1	exon	889162	889272	-
1	exon	889384	889462	-
1	exon	889384	889903	-
1	exon	889806	889903	-
1	exon	891303	891393	-
1	exon	891303	891393	-
1	exon	891303	891393	-
1	exon	891475	891595	-
1	exon	891475	891595	-
1	exon	891475	891595	-
1	exon	892274	892405	-
1	exon	892274	892405	-
1	exon	892274	892405	-
1	exon	892479	892653	-
1	exon	892479	892653	-
1	exon	892479	893838	-
1	exon	893626	894461	-
1	exon	894309	894461	-
1	exon	894309	894461	-
1	exon	894595	894636	-
1	exon	894595	894670	-
1	exon	894595	894689	-
1	exon	895967	896180	+
1	exon	896673	896932	+
1	exon	896829	897130	+
1	exon	897009	897130	+
1	exon	897206	897427	+
1	exon	897206	897858	+
1	exon	897735	897851	+
1	exon	898084	898297	+
1	exon	898107	898297	+
1	exon	898412	898633	+
1	exon	898489	898633	+
1	exon	898717	898884	+
1	exon	898717	898884	+
1	exon	898932	899388	+
1	exon	899300	899388	+
1	exon	899300	899388	+
1	exon	899487	899544	+
1	exon	899487	899547	+
1	exon	899487	899560	+
1	exon	899729	899910	+
1	exon	899729	899910	+
1	exon	900343	901095	+
1	exon	901877	901994	+
1	exon	901882	901994	+
1	exon	901882	901994	+
1	exon	902084	902183	+
1	exon	902084	902183	+
1	exon	902084	902183	+
1	exon	905657	905803	+
1	exon	905657	905803	+
1	exon	905657	905803	+
1	exon	905901	905981	+
1	exon	905901	905981	+
1	exon	905901	905981	+
1	exon	906066	906138	+
1	exon	906066	906138	+
1	exon	906066	906386	+
1	exon	906255	906386	+
1	exon	906259	906386	+
1	exon	906259	906386	+
1	exon	906457	906588	+
1	exon	906457	906588	+
1	exon	906457	906588	+
1	exon	906493	906588	+
1	exon	906704	906784	+
1	exon	906704	906784	+
1	exon	906704	906784	+
1	exon	906704	906903	+
1	exon	907455	907530	+
1	exon	907455	907530	+
1	exon	907455	907530	+
1	exon	907668	907804	+
1	exon	907668	907804	+
1	exon	907668	907804	+
1	exon	908241	908390	+
1	exon	908241	908390	+
1	exon	908241	908390	+
1	exon	908566	908706	+
1	exon	908566	908706	+
1	exon	908880	909020	+
1	exon	908880	909020	+
1	exon	908880	909020	+
1	exon	908892	909020	+
1	exon	909213	909431	+
1	exon	909213	909431	+
1	exon	909213	909431	+
1	exon	909213	909431	+
1	exon	909696	909744	+
1	exon	909696	909744	+
1	exon	909696	909744	+
1	exon	909696	909744	+
1	exon	909822	909968	+
1	exon	909822	910388	+
1	exon	909822	910388	+
1	exon	909822	910488	+
1	exon	910579	911649	-
1	exon	910584	911649	-
1	exon	910585	911649	-
1	exon	911092	911245	+
1	exon	911879	912004	-
1	exon	911879	912004	-
1	exon	911879	912021	-
1	exon	914261	916037	-
1	exon	914261	916037	-
1	exon	916517	916553	-
1	exon	916517	916553	-
1	exon	917445	917473	-
1	exon	917445	917497	-
1	exon	931346	933431	-
1	exon	934342	934812	-
1	exon	934344	934812	-
1	exon	934346	934812	-
1	exon	934350	934812	-
1	exon	934906	934993	-
1	exon	934906	934993	-
1	exon	934906	934993	-
1	exon	934906	935476	-
1	exon	935072	935167	-
1	exon	935072	935552	-
1	exon	935246	935361	-
1	exon	935246	935491	-
1	exon	943456	943609	-
1	exon	947377	947570	-
1	exon	948297	948573	-
1	exon	948803	948956	+
1	exon	949364	949920	+
1	exon	955503	955753	+
1	exon	957581	957842	+
1	exon	969486	970083	+
1	exon	970247	970704	+
1	exon	970657	970704	+
1	exon	970657	970704	+
1	exon	976045	976105	+
1	exon	976045	976260	+
1	exon	976045	976260	+
1	exon	976553	976777	+
1	exon	976553	976777	+
1	exon	976858	977082	+
1	exon	977336	977542	+
1	exon	978619	978837	+
1	exon	978918	979112	+
1	exon	979203	979403	+
1	exon	979489	979637	+
1	exon	979714	979819	+
1	exon	980541	980657	+
1	exon	980739	980903	+
1	exon	980779	980903	+
1	exon	981113	981256	+
1	exon	981113	981256	+
1	exon	981344	981468	+
1	exon	981344	981468	+
1	exon	981540	981645	+
1	exon	981540	981729	+
1	exon	981777	982115	+
1	exon	982200	982337	+
1	exon	982581	982834	+
1	exon	982707	982834	+
1	exon	982855	983067	+
1	exon	982953	983067	+
1	exon	982953	983067	+
1	exon	983156	983218	+
1	exon	983156	983245	+
1	exon	983156	983275	+
1	exon	983392	983745	+
1	exon	983909	984439	+
1	exon	984247	984439	+
1	exon	984616	984774	+
1	exon	984616	984831	+
1	exon	984946	985175	+
1	exon	985283	985417	+
1	exon	985613	985709	+
1	exon	985807	985971	+
1	exon	985936	985971	+
1	exon	986106	986217	+
1	exon	986106	986217	+
1	exon	986412	986423	+
1	exon	986633	986749	+
1	exon	986633	986749	+
1	exon	986833	987025	+
1	exon	986833	987025	+
1	exon	987108	987195	+
1	exon	987108	987195	+
1	exon	987366	989357	+
1	exon	987373	987396	+
1	exon	988841	988873	+
1	exon	989133	989330	+
1	exon	989133	989357	+
1	exon	989828	989931	+
1	exon	989828	989931	+
1	exon	990204	991492	+
